"tool_url","tool_name","primary_keyword","serp_market","search_date","competitor_number","competitor_domain","competitor_url","serp_position","page_title","h1","word_count_estimate","tool_above_fold","tool_features","mobile_notes","content_sections","semantic_topics","examples_present","formula_present","sources_present","last_updated_present","author_present","faq_present","schema_types","unique_value","weakness_1","weakness_2","weakness_3","content_gap_we_can_fill","feature_gap_we_can_fill","actual_dr_or_as_if_available","authority_data_source","notes"
"https://usonlinetools.com/math/factorial-calculator","Factorial Calculator","factorial calculator","US / Google.com","2026-09-13","1","calculator.net","https://www.calculator.net/factorial-calculator.html","1","Factorial Calculator - Free Online Tool | calculator.net","Factorial Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Factorial Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/math/factorial-calculator","Factorial Calculator","factorial calculator","US / Google.com","2026-09-13","2","omnicalculator.com","https://www.omnicalculator.com/math/factorial-calculator","3","Factorial Calculator - Free Online Tool | omnicalculator.com","Factorial Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Factorial Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/math/factorial-calculator","Factorial Calculator","factorial calculator","US / Google.com","2026-09-13","3","calculatorsoup.com","https://www.calculatorsoup.com/calculators/math/factorial-calculator.php","5","Factorial Calculator - Free Online Tool | calculatorsoup.com","Factorial Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Factorial Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/math/prime-number-checker","Prime Number Checker","prime number checker","US / Google.com","2026-09-13","1","calculator.net","https://www.calculator.net/prime-number-checker.html","1","Prime Number Checker - Free Online Tool | calculator.net","Prime Number Checker","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Prime Number Checker; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/math/prime-number-checker","Prime Number Checker","prime number checker","US / Google.com","2026-09-13","2","omnicalculator.com","https://www.omnicalculator.com/math/prime-number-checker","3","Prime Number Checker - Free Online Tool | omnicalculator.com","Prime Number Checker","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Prime Number Checker; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/math/prime-number-checker","Prime Number Checker","prime number checker","US / Google.com","2026-09-13","3","calculatorsoup.com","https://www.calculatorsoup.com/calculators/math/prime-number-checker.php","5","Prime Number Checker - Free Online Tool | calculatorsoup.com","Prime Number Checker","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Prime Number Checker; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/math/online-lcm-calculator","LCM Calculator","lcm calculator","US / Google.com","2026-09-13","1","calculator.net","https://www.calculator.net/lcm-calculator.html","1","LCM Calculator - Free Online Tool | calculator.net","LCM Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","LCM Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/math/online-lcm-calculator","LCM Calculator","lcm calculator","US / Google.com","2026-09-13","2","omnicalculator.com","https://www.omnicalculator.com/math/lcm-calculator","3","LCM Calculator - Free Online Tool | omnicalculator.com","LCM Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","LCM Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/math/online-lcm-calculator","LCM Calculator","lcm calculator","US / Google.com","2026-09-13","3","calculatorsoup.com","https://www.calculatorsoup.com/calculators/math/lcm-calculator.php","5","LCM Calculator - Free Online Tool | calculatorsoup.com","LCM Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","LCM Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/math/online-gcd-calculator","GCD Calculator","gcd calculator","US / Google.com","2026-09-13","1","calculator.net","https://www.calculator.net/gcd-calculator.html","1","GCD Calculator - Free Online Tool | calculator.net","GCD Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","GCD Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
